file	fac1	fac2	fac3	fac4	fac5	fac6	fac7
t009689	0	0	0	2	0	0	0
t009690	0	0	0	2	1	0	0
t009691	0	0	1	0	0	1	0
t009692	0	0	0	1	0	-1	0
t009693	0	0	2	0	0	0	0
t009694	0	0	2	0	0	0	1
t009695	0	0	0	0	0	1	1
t009696	-1	0	0	-1	0	0	0
t009697	0	0	0	1	1	0	0
t009698	0	0	0	0	0	-1	0
t009699	0	0	1	0	4	0	0
t009700	0	0	0	1	0	0	0
t009701	0	0	0	1	0	0	0
t009702	0	0	0	0	0	-2	0
t009703	0	0	0	1	0	0	0
t009704	2	0	0	1	1	0	1
t009705	1	0	0	1	2	0	0
t009706	-1	-1	0	1	1	0	0
t009707	1	0	0	0	0	0	1
t009708	3	0	0	0	-1	0	0
t009709	0	0	0	0	-1	1	0
t009710	0	0	0	0	-1	1	0
t009711	0	0	0	1	0	0	-1
t009712	1	0	0	0	0	0	1
t009713	0	0	1	1	0	-1	0
t009714	0	0	1	0	0	0	0
t009715	0	0	0	0	0	0	0
t009716	0	0	2	0	1	0	0
t009717	1	0	0	0	0	0	0
t009718	0	0	0	0	1	0	0
t009719	0	0	0	0	1	0	0
t009720	0	0	0	1	1	0	0
t009721	0	0	0	0	0	0	0
t009722	0	0	0	1	0	0	0
t009723	1	0	0	1	0	0	0
t009724	1	0	0	1	0	0	0
t009725	1	0	0	0	1	0	1
t009726	0	0	0	0	0	0	0
t009727	0	0	0	-1	0	0	0
t009728	4	0	1	0	0	0	3
t009729	0	0	0	0	1	0	0
t009730	0	-1	0	1	-1	0	1
t009731	0	0	1	0	0	0	0
t009732	0	0	1	0	0	0	0
t009733	1	0	1	1	4	0	0
t009734	0	0	0	0	1	0	0
t009735	0	0	2	0	0	0	1
t009736	2	-1	0	0	0	0	1
t009737	1	0	0	0	1	0	0
t009738	1	0	0	0	1	0	0
t009739	1	0	0	0	0	0	1
t009740	-1	0	1	0	0	0	0
t009741	0	0	0	1	0	1	0
t009742	0	0	1	0	1	1	0
t009743	0	1	0	2	2	0	2
t009744	0	0	0	0	1	-1	1
t009745	-1	0	0	0	1	-1	1
t009746	1	0	0	0	0	0	0
t009747	1	0	0	-1	0	0	0
t009748	1	0	0	0	0	0	0
t009749	1	1	0	1	0	0	0
t009750	0	0	0	1	0	0	1
t009751	0	0	1	0	0	0	0
t009752	0	0	0	0	0	0	0
t009753	0	0	1	0	0	0	0
t009754	3	0	0	0	0	0	0
t009755	0	0	0	1	0	0	0
t009756	0	0	0	1	0	0	0
t009757	0	0	1	0	1	0	0
t009758	0	0	0	0	0	0	-1
t009759	0	-1	1	0	0	0	0
t009760	0	0	1	0	1	-1	0
t009761	1	0	0	0	0	0	0
t009762	0	0	0	0	3	0	0
t009763	0	1	2	-1	1	0	0
t009764	1	1	0	0	0	0	0
t009765	0	0	1	0	1	0	2
t009766	0	0	0	0	0	0	0
t009767	1	0	1	0	0	0	1
t009768	0	0	0	0	2	0	1
t009769	0	0	0	0	0	0	0
t009770	0	0	0	0	0	0	0
t009771	0	0	0	0	0	0	0
t009772	0	0	2	1	1	0	0
t009773	0	0	0	0	0	0	0
t009774	4	0	0	0	0	0	0
t009775	1	0	0	1	0	1	1
t009776	0	0	0	-1	1	0	0
t009777	0	0	0	-1	1	0	0
t009778	0	0	0	-1	1	0	0
t009779	0	0	0	0	1	0	0
t009780	1	-1	0	0	0	-1	1
t009781	0	0	0	1	0	0	0
t009782	0	0	3	0	0	0	0
t009783	0	0	0	0	-2	0	1
t009784	0	0	0	0	1	0	3
t009785	0	0	1	0	0	0	1
t009786	0	0	2	0	0	0	0
t009787	0	0	0	0	1	1	0
t009788	0	0	0	0	1	1	0
t009789	1	0	0	0	1	0	0
t009790	-1	-1	0	0	2	-1	0
t009791	0	0	0	0	0	2	0
t009792	4	0	0	0	0	0	0
t009793	0	0	0	0	0	0	1
t009794	0	0	0	0	0	0	0
t009795	0	1	0	0	2	0	0
t009796	1	1	0	1	3	0	1
t009797	0	0	0	1	2	0	0
t009798	1	0	1	0	0	0	0
t009799	1	0	0	1	0	0	0
t009800	1	0	1	0	0	0	0
t009801	0	0	0	0	1	0	0
t009802	0	0	0	0	1	0	0
t009803	0	0	0	0	0	0	0
t009804	-1	0	0	0	0	0	1
t009805	1	0	0	0	1	0	0
t009806	0	0	0	2	0	0	0
t009807	0	0	1	0	0	0	0
t009808	1	0	1	0	0	0	0
t009809	-2	0	0	0	0	0	0
t009810	1	1	0	1	0	0	0
t009811	0	-1	1	1	1	0	0
t009812	1	0	1	0	0	0	2
t009813	0	0	0	0	0	0	1
t009814	0	0	0	0	0	0	1
t009815	-1	0	1	0	0	0	0
t009816	0	0	0	0	2	0	0
t009817	0	0	0	0	0	0	0
t009818	0	0	0	0	0	0	0
t009819	-2	0	0	1	0	0	2
t009820	0	1	0	1	0	0	0
t009821	0	0	0	1	0	0	0
t009822	0	1	0	0	0	2	0
t009823	0	0	0	2	0	0	0
t009824	0	0	0	1	2	1	0
t009825	0	0	0	1	0	-1	1
t009826	0	0	0	1	-1	-1	0
t009827	0	0	0	0	0	1	0
t009828	0	0	0	0	-2	0	1
t009829	-1	0	0	0	-1	0	0
t009830	0	0	0	0	-2	0	1
t009831	0	0	0	0	0	0	0
t009832	0	0	0	0	0	0	0
t009833	1	0	0	0	0	0	0
t009834	1	0	0	0	0	0	0
t009835	0	0	0	0	0	0	0
t009836	0	0	0	0	0	0	0
t009837	0	0	0	0	0	0	0
t009838	2	0	3	0	0	0	0
t009839	0	-1	0	0	0	0	0
t009840	0	0	1	0	3	0	0
t009841	0	0	0	0	2	1	1
t009842	3	0	0	0	-1	0	1
t009843	0	0	0	1	0	0	1
t009844	0	0	0	0	0	0	0
t009845	0	-1	-1	1	0	0	0
t009846	1	0	0	0	0	0	0
t009847	1	0	3	0	2	1	0
t009848	0	0	0	0	1	0	0
t009849	0	0	0	0	1	0	0
t009850	0	0	-1	1	0	0	0
t009851	0	0	0	0	0	0	0
t009852	0	0	0	0	0	0	0
t009853	0	0	0	0	-1	1	0
t009854	0	0	0	0	1	0	2
t009855	2	0	0	0	-1	0	0
t009856	0	0	0	1	1	0	1
t009857	-1	0	0	0	0	0	0
t009858	1	0	2	0	0	0	0
t009859	1	0	2	0	0	0	0
t009860	0	0	0	0	-1	0	1
t009861	0	0	0	0	0	0	0
t009862	0	0	0	0	1	0	0
t009863	0	0	0	0	-1	0	1
t009864	0	0	0	1	5	0	0
t009865	0	0	0	0	0	0	1
t009866	0	0	0	1	0	0	1
t009867	0	1	0	0	0	1	0
t009868	0	0	1	0	0	0	1
t009869	0	0	1	0	0	0	1
t009870	0	0	0	0	0	2	0
t009871	1	1	0	1	0	0	1
t009872	0	0	0	0	0	0	0
t009873	0	0	1	0	0	0	2
t009874	1	0	0	0	1	0	0
t009875	0	0	1	1	0	0	0
t009876	0	0	0	0	0	-1	0
t009877	0	0	0	1	0	1	0
t009878	1	0	0	0	0	0	0
t009879	0	0	0	0	0	0	1
t009880	0	0	1	0	0	0	0
t009881	1	-1	0	0	0	0	1
t009882	0	0	0	0	0	0	2
t009884	0	0	1	0	1	0	0
t009885	0	0	0	0	0	0	0
t009886	0	0	0	0	-1	-1	0
t009887	0	0	0	0	-1	-1	0
t009888	0	0	-1	2	-1	-1	0
t009889	0	0	0	1	0	0	0
t009890	-1	0	0	0	-1	-1	0
t009891	-1	0	0	0	0	-1	0
t009892	0	0	0	0	3	0	0
t009893	1	0	0	0	1	0	0
t009894	0	0	0	2	3	2	0
t009895	0	0	1	-1	0	0	0
t009896	0	0	0	0	0	0	0
t009897	0	0	0	0	0	-1	0
t009898	0	0	0	0	-1	-1	1
t009899	0	0	0	1	0	0	0
t009900	0	0	0	0	0	0	1
t009901	0	0	1	0	1	1	0
t009902	0	0	0	0	-1	0	0
t009903	1	1	0	0	0	0	0
t009904	-2	0	0	1	0	0	0
t009905	0	0	0	1	0	0	0
t009906	0	0	0	0	0	0	0
t009907	1	0	0	0	3	-1	1
t009908	0	-1	0	1	1	1	1
t009909	0	1	0	1	1	0	1
t009910	0	0	1	1	0	0	0
t009911	0	0	-1	0	0	1	0
t009912	2	0	0	0	1	0	0
t009913	1	0	1	0	0	1	0
t009914	0	0	2	1	1	0	0
t009915	0	0	0	2	1	0	0
t009916	0	1	0	2	2	0	2
t009917	1	0	0	0	0	0	1
t009918	0	0	0	0	0	0	0
t009919	0	0	0	1	1	0	0
t009920	0	0	0	0	4	-1	0
t009921	-1	1	0	0	4	-1	0
t009922	1	0	0	1	0	1	0
t009923	0	0	0	0	0	1	0
t009924	0	0	0	0	0	4	0
t009925	1	0	0	1	1	0	0
t009926	0	0	0	0	1	0	1
t009927	0	0	1	0	0	0	0
t009928	-2	0	0	1	1	0	0
t009929	0	0	0	0	1	0	1
t009930	0	0	0	0	1	0	1
t009931	0	0	1	0	0	0	1
t009932	0	0	0	0	1	2	0
t009933	0	0	0	0	1	1	0
t009934	0	0	0	0	0	0	0
t009935	0	0	1	0	0	0	1
t009936	0	0	1	0	0	-1	1
t009937	1	0	0	1	1	0	0
t009938	1	0	0	1	1	0	0
t009939	1	0	0	0	0	0	0
t009940	0	0	0	4	0	0	0
t009941	0	0	1	0	0	0	0
t009942	0	0	1	0	1	0	0
t009943	0	0	0	0	2	1	0
t009944	0	0	0	1	0	0	0
t009945	0	0	0	1	0	0	0
t009946	0	0	0	0	0	0	0
t009947	0	0	0	0	1	0	0
t009948	0	0	0	0	0	0	1
t009949	0	0	0	1	0	0	1
t009950	0	0	0	0	0	0	1
t009951	0	0	0	1	0	0	0
t009952	0	0	1	0	2	0	-1
t009953	0	0	0	0	0	0	0
t009954	0	0	0	0	0	0	0
t009955	-1	0	0	0	0	1	2
t009956	-1	0	0	0	0	1	2
t009957	1	0	1	1	0	0	1
t009958	0	0	0	0	0	0	0
t009959	0	0	1	1	0	0	0
t009960	0	0	0	1	0	0	0
t009961	0	0	0	1	0	0	0
t009962	0	0	0	0	0	3	0
t009963	0	0	0	0	0	3	0
t009964	0	0	0	0	0	0	1
t009965	0	0	0	0	1	0	1
t009966	0	0	0	0	2	0	1
t009967	0	0	0	0	0	0	0
t009968	0	0	1	0	0	0	0
t009969	0	0	1	0	0	0	0
t009970	0	0	1	0	0	-1	1
t009971	1	0	4	-1	0	-1	1
t009972	2	0	0	0	0	0	0
t009973	2	0	0	1	0	0	0
t009974	0	0	0	1	1	0	0
t009975	0	0	0	1	1	0	0
t009976	2	0	0	-1	2	0	0
t009977	0	1	1	2	0	3	0
t009978	0	0	0	-1	2	0	0
t009979	0	0	2	0	1	0	0
t009980	0	0	2	0	1	0	0
t009981	1	0	1	0	1	0	0
t009982	0	0	-1	1	3	0	0
t009983	0	0	0	1	0	0	0
t009984	0	-2	0	0	0	0	0
t009985	1	0	0	1	1	0	0
t009986	0	0	-1	0	0	0	0
t009987	0	2	0	0	0	0	1
t009988	0	0	0	0	0	3	0
t009989	0	0	0	0	0	3	0
t009990	0	0	0	0	0	0	0
t009991	0	0	0	0	0	0	0
t009992	0	4	0	1	0	0	1
t009993	0	0	0	1	0	0	0
t009994	0	0	0	1	0	0	0
t009995	0	0	3	0	1	1	1
t009996	0	0	1	1	0	0	0
t009997	0	0	0	0	1	0	0
t009998	0	0	0	0	0	0	1
t009999	1	0	0	1	0	0	0
t010000	0	0	0	0	2	0	2
t010001	1	0	1	0	3	0	0
t010002	0	0	0	1	0	0	0
t010003	0	0	2	0	0	0	0
t010004	-1	0	1	1	1	0	0
t010005	0	0	2	0	0	0	0
t010006	0	0	1	0	0	0	0
t010007	-2	0	1	1	0	0	1
t010008	0	0	0	0	1	2	0
t010009	0	0	0	0	1	0	1
t010010	0	0	1	0	1	0	0
t010011	0	1	3	0	0	0	0
t010012	-1	0	0	1	0	0	0
t010013	-1	0	0	1	0	0	0
t010014	0	0	0	1	0	3	2
t010015	0	1	1	0	1	-1	0
t010016	0	0	0	0	0	0	0
t010017	0	0	0	0	0	2	1
t010018	-1	-1	-1	1	0	0	2
t010019	-1	0	1	0	0	0	0
t010020	1	0	0	1	0	0	0
t010021	1	0	0	1	0	0	0
t010022	0	0	1	0	0	0	0
t010023	0	0	0	0	0	0	1
t010024	-1	0	-1	1	0	-1	0
t010025	0	0	0	0	0	0	0
t010026	1	0	0	0	0	0	0
t010027	1	0	0	0	0	0	0
t010028	0	-1	0	1	0	0	0
t010029	0	0	0	0	1	0	1
t010030	0	0	0	0	1	0	1
t010031	0	0	1	0	1	0	2
t010032	0	0	2	0	1	0	2
t010033	0	0	0	0	1	0	0
t010034	-1	0	0	1	0	0	0
t010036	0	0	0	1	1	0	0
t010037	2	0	0	0	1	0	0
t010038	0	1	2	0	0	0	0
t010039	2	-1	0	0	0	0	1
t010040	2	-1	0	0	0	0	1
t010041	0	0	1	0	0	0	0
t010042	-1	0	1	1	0	0	0
t010043	0	0	1	0	1	0	0
t010044	0	0	0	0	1	0	1
t010045	0	0	0	1	0	-1	0
t010046	0	0	-1	1	0	0	0
t010047	0	0	0	0	2	0	0
t010048	0	0	0	0	0	0	0
t010049	1	0	0	0	1	0	1
t010050	0	0	1	0	0	2	0
t010051	0	0	1	0	2	3	0
t010052	0	-1	0	0	0	0	0
t010053	0	0	0	1	0	0	1
t010054	0	1	0	1	1	0	0
t010055	0	0	2	0	2	1	0
t010056	0	0	0	0	1	1	0
t010057	0	0	1	-1	0	0	0
t010058	1	0	0	0	1	0	1
t010059	-1	1	1	0	0	1	0
t010060	-1	0	3	0	0	-1	1
t010061	0	0	-1	1	0	0	1
t010062	0	0	0	1	0	0	0
t010063	0	0	0	1	0	0	0
t010064	0	0	0	-1	0	2	0
t010065	0	0	1	0	0	0	1
t010066	0	0	0	1	0	0	0
t010067	0	0	0	0	0	1	0
t010068	-1	1	0	1	1	0	0
t010069	0	0	0	1	0	0	0
t010070	1	0	1	0	1	-1	0
t010071	0	0	0	0	0	0	0
t010072	0	0	2	0	0	0	0
t010073	1	0	0	0	0	0	0
t010074	1	0	0	1	0	0	0
t010075	-1	0	0	1	0	0	1
t010076	0	0	0	1	0	0	0
t010077	0	0	0	1	0	0	0
t010078	0	0	0	0	0	0	0
t010079	0	0	2	0	1	2	0
t010080	0	0	0	0	0	0	0
t010081	0	0	2	0	0	0	0
t010082	0	0	1	-1	0	0	0
t010083	0	0	1	0	0	0	0
t010084	0	0	1	0	-1	0	0
t010085	0	0	0	1	-1	0	0
t010086	0	0	0	1	0	0	0
t010087	0	0	0	0	1	1	0
t010088	0	0	0	0	1	-1	0
t010090	-1	3	0	1	1	0	0
t010091	0	0	0	0	0	0	1
t010092	0	0	0	0	0	2	0
t010093	0	0	0	1	0	0	1
t010094	0	0	0	1	0	0	1
t010095	0	1	1	0	0	0	3
t010096	2	1	0	0	1	0	0
t010097	0	0	0	1	0	0	0
t010098	0	0	0	1	1	0	0
t010099	0	0	2	0	0	0	0
t010100	0	0	0	0	0	0	1
t010101	1	0	0	1	0	0	0
t010102	1	0	0	2	0	0	0
t010103	0	0	0	0	0	0	0
t010104	0	0	0	0	0	0	0
t010105	0	0	0	0	1	0	1
t010106	1	1	0	0	0	0	0
t010107	0	0	0	0	0	0	1
t010108	0	0	0	1	0	0	0
t010109	0	0	0	0	0	-1	0
t010110	2	0	0	0	1	0	0
t010111	0	0	0	0	0	-1	0
t010112	2	0	1	0	0	0	0
t010113	3	0	1	0	0	0	0
t010114	0	0	1	-1	1	3	-1
t010115	0	0	0	1	0	0	0
t010116	1	0	0	1	0	0	0
t010117	0	0	0	1	0	0	0
t010118	0	-1	0	0	0	0	3
t010119	0	0	0	-1	0	3	0
t010120	0	1	0	1	1	-1	0
t010121	0	0	0	0	0	0	5
t010122	0	0	0	0	1	0	1
t010123	0	0	0	0	1	0	1
t010124	1	0	0	0	1	0	1
t010125	0	0	0	1	0	0	0
t010126	0	0	0	1	0	0	0
t010127	0	0	0	0	0	0	1
t010128	0	0	3	0	2	0	1
t010129	-1	0	0	-1	0	0	-1
t010130	0	0	0	0	1	0	0
t010131	0	0	0	-1	3	0	0
t010132	0	0	0	0	2	0	1
t010133	0	0	0	0	0	0	0
t010134	0	0	0	0	1	0	0
t010136	-1	1	0	0	0	0	0
t010137	0	1	0	0	0	0	0
t010138	0	0	0	0	0	0	1
t010139	0	0	-1	0	0	1	0
t010140	0	0	0	1	0	0	0
t010141	0	0	0	1	0	0	0
t010142	1	0	0	0	1	1	0
t010143	0	0	1	0	0	0	0
t010144	0	0	0	0	0	0	0
t010145	0	0	0	0	1	0	1
t010146	0	0	0	2	0	0	2
t010147	0	0	0	1	1	0	0
t010148	0	0	0	0	1	0	0
t010149	0	0	0	0	0	1	0
t010150	0	0	0	0	0	1	0
t010151	0	0	0	0	0	0	2
t010152	0	-1	0	0	0	0	1
t010153	1	0	0	0	0	0	0
t010154	0	2	0	-1	0	4	0
t010155	0	0	0	0	1	0	0
t010156	0	0	0	1	0	0	0
t010157	0	0	0	1	2	0	1
t010158	0	0	0	1	0	0	0
t010159	0	1	0	0	2	0	0
t010161	0	0	0	0	0	0	0
t010162	0	0	1	0	0	0	0
t010163	0	0	0	1	0	0	0
t010164	0	0	0	1	0	0	1
t010165	0	0	2	0	0	0	0
t010166	0	0	0	0	2	0	1
t010167	0	0	0	1	0	0	0
t010168	-1	1	0	0	2	0	0
t010169	0	-1	0	0	0	0	0
t010170	0	0	0	1	0	0	0
t010171	0	0	0	0	0	2	0
t010172	0	0	0	0	1	0	3
t010173	2	0	0	0	1	0	1
t010174	0	0	0	0	0	3	0
t010175	0	0	0	0	0	0	0
t010176	4	0	0	0	0	0	1
t010177	0	0	0	0	0	0	0
t010178	0	0	2	0	0	0	0
t010179	-1	0	0	0	2	0	1
t010180	0	0	-1	0	0	2	0
t010181	0	0	0	3	0	0	0
t010182	1	0	0	0	0	0	0
t010183	0	1	1	0	-1	0	0
t010184	0	1	2	0	2	0	2
t010185	0	0	1	0	0	-1	0
t010186	0	0	0	0	0	0	1
t010187	0	0	0	0	0	0	1
t010188	0	0	1	0	0	0	0
t010189	0	0	0	0	1	0	0
t010190	0	0	0	0	0	-1	0
t010191	0	0	0	1	0	0	0
t010192	0	0	0	0	1	0	0
t010193	-1	0	0	1	0	0	0
t010194	-1	0	0	1	0	0	0
t010195	0	0	0	0	2	0	0
t010196	0	0	0	0	0	0	0
t010197	8	0	0	0	0	0	0
t010198	0	0	0	0	0	0	1
t010199	0	0	0	0	0	0	1
t010200	0	0	0	1	0	0	0
t010201	0	0	0	0	0	0	0
t010202	0	2	0	0	2	0	0
t010203	0	0	3	0	1	0	0
t010204	4	0	0	0	0	0	1
t010205	1	0	0	0	1	0	1
t010206	0	0	-1	1	0	0	0
t010207	1	0	-1	1	0	1	0
t010208	0	0	0	1	0	0	0
t010209	0	0	0	0	0	0	0
t010210	0	0	0	1	0	0	1
t010211	0	0	0	0	4	1	0
t010212	2	0	0	0	0	0	0
t010213	0	0	-1	0	0	0	0
t010214	0	0	-1	1	1	0	-1
t010215	0	0	0	0	0	-1	0
t010216	0	0	0	0	0	-1	0
t010217	-1	0	0	0	0	0	1
t010218	0	0	3	0	1	0	0
t010219	0	0	1	0	3	0	-2
t010220	0	0	0	1	1	0	0
t010221	0	0	2	0	0	0	0
t010222	3	0	0	1	0	0	0
t010223	0	0	0	0	1	0	0
t010224	0	0	0	0	0	0	0
t010225	4	0	0	0	0	0	0
t010226	0	4	1	3	2	0	0
t010227	1	0	1	0	0	0	2
t010228	0	0	1	0	0	0	0
t010229	0	0	0	0	0	2	0
t010230	0	0	2	0	0	0	0
t010231	0	0	0	-1	0	0	0
t010232	0	0	0	-1	1	1	0
t010233	0	0	1	1	0	0	1
t010234	-1	0	0	0	0	0	1
t010235	0	0	1	0	1	0	0
t010236	0	0	1	0	1	0	0
t010237	0	1	2	0	0	0	0
t010238	0	0	1	-1	0	0	0
t010239	0	0	0	-1	2	0	0
t010240	1	0	0	-1	4	0	0
t010241	1	0	1	-1	1	0	0
t010242	0	0	-1	-1	1	0	0
t010243	0	0	-1	0	1	0	0
t010244	0	0	0	0	0	0	0
t010245	0	0	1	0	1	0	0
t010246	0	0	0	-1	0	0	0
t010247	0	0	0	0	-1	2	0
t010248	-1	1	0	0	0	0	1
t010249	0	0	0	0	0	0	0
t010250	0	0	2	0	1	1	0
t010251	1	0	0	0	2	1	0
t010252	0	0	0	-1	3	0	1
t010253	0	0	0	1	0	0	1
t010254	0	0	0	1	0	0	1
t010255	0	0	0	0	1	0	0
t010256	0	0	0	0	1	0	0
t010257	1	0	0	0	0	0	0
t010258	0	-1	0	1	0	0	0
t010259	0	0	0	0	1	0	0
t010260	0	0	0	0	2	0	-1
t010261	0	0	0	-1	2	0	-1
t010262	0	0	1	1	1	0	0
t010263	-2	0	0	0	0	0	-1
t010264	-2	1	0	0	2	0	-1
t010265	0	0	1	2	0	0	0
t010266	0	0	0	-1	3	1	-1
t010267	-1	0	0	-3	1	0	0
t010268	0	0	1	0	1	0	0
t010269	1	0	0	0	2	0	0
t010270	-1	0	0	-1	1	0	0
t010271	-1	1	0	-1	1	2	2
t010272	0	1	0	0	2	1	0
t010273	0	-1	0	0	2	0	0
t010274	0	0	0	0	2	0	0
t010275	0	0	0	0	2	0	0
t010276	0	0	0	0	0	0	0
t010277	0	0	0	0	0	0	0
t010278	0	0	0	0	1	1	0
t010279	0	0	0	-2	0	0	0
t010280	0	0	0	-2	3	0	0
t010281	-1	0	0	0	2	1	0
t010282	0	0	0	-1	0	0	1
t010283	0	0	1	-1	0	0	1
t010284	0	0	-1	-1	1	0	0
t010285	-1	0	2	0	0	0	0
t010286	0	0	0	1	0	0	1
t010287	0	0	0	1	0	0	1
t010288	1	0	0	-1	1	0	0
t010289	0	0	0	-1	1	0	0
t010290	0	0	0	0	1	1	0
t010291	1	0	1	-1	0	0	0
t010292	0	-1	1	0	1	0	1
t010293	1	0	0	-1	1	0	0
t010294	1	0	-1	0	0	0	-1
t010295	0	1	0	1	0	0	1
t010296	-2	0	0	-1	0	0	0
t010297	0	0	0	-1	2	1	0
t010298	0	0	0	0	0	-1	0
t010299	0	0	0	0	1	1	0
t010300	0	0	0	0	0	0	0
t010301	3	0	1	0	4	0	0
t010302	0	0	1	-1	1	0	0
t010303	0	0	1	-1	1	0	0
t010304	2	0	0	-2	1	0	0
t010305	0	0	2	0	0	0	0
t010306	0	0	0	-1	1	0	0
t010307	0	0	0	0	1	0	0
t010308	-1	0	0	0	1	1	0
t010309	1	0	0	0	0	0	0
t010310	1	1	0	0	0	0	0
t010311	0	0	-1	-1	1	0	0
t010312	0	0	-1	-1	2	0	0
t010313	0	0	0	0	4	1	0
t010314	0	0	2	0	0	0	0
t010315	0	0	3	0	2	0	0
t010316	0	0	0	-1	1	1	0
t010317	1	0	0	0	2	0	-1
t010318	0	0	0	-2	1	0	0
t010319	-1	0	0	-1	0	0	0
t010320	-1	1	0	1	0	-2	0
t010321	-1	2	0	1	2	-2	0
t010322	0	0	-1	-1	1	0	0
t010323	0	0	0	0	3	0	1
t010324	0	0	0	0	1	0	0
t010325	0	0	0	0	1	0	0
t010326	0	0	0	0	1	0	0
t010327	0	0	0	0	0	0	3
t010328	0	0	0	0	1	0	0
t010329	0	0	0	0	2	0	0
t010330	0	0	0	0	2	0	0
t010331	0	0	0	-1	1	0	0
t010332	0	0	0	0	1	1	0
t010333	0	0	0	0	1	1	0
t010334	0	0	1	0	1	0	0
t010335	0	0	0	0	3	0	0
t010336	1	0	0	-1	2	0	1
t010337	-1	0	0	-1	2	2	0
t010338	0	0	1	0	2	0	0
t010339	0	0	1	0	2	0	0
t010340	0	1	1	0	1	0	0
t010342	0	-1	0	0	1	1	0
t010343	1	0	0	-1	3	0	0
t010344	0	0	0	-2	0	0	0
t010345	0	0	0	-2	0	0	0
t010346	0	0	0	-2	2	0	0
t010347	0	0	0	0	0	0	0
t010348	-2	0	0	-1	0	0	0
t010349	0	0	0	0	1	0	0
t010350	0	0	0	0	1	0	0
t010351	-1	0	1	0	0	0	0
t010352	0	0	0	1	0	0	0
t010353	-1	3	0	1	0	0	1
t010354	0	-1	2	0	2	2	0
t010355	0	0	0	1	1	0	1
t010356	0	1	3	0	2	0	-1
t010357	0	0	0	-1	1	1	0
t010358	0	0	0	0	0	0	0
t010359	0	0	1	0	1	0	0
t010360	0	0	0	-2	2	0	0
t010361	0	0	0	0	0	0	0
t010362	0	0	1	0	1	0	0
t010363	0	0	0	-1	0	0	0
t010364	0	0	0	0	1	0	2
t010365	0	0	0	0	0	0	0
t010366	0	0	0	1	0	0	0
t010367	1	0	1	-1	1	0	0
t010368	0	0	1	0	3	0	1
t010369	0	0	0	0	0	0	0
t010370	0	0	0	0	1	0	0
t010371	1	0	0	0	0	-1	1
t010372	2	0	0	0	2	0	0
t010373	-1	-1	0	-1	1	0	0
t010374	-1	-1	0	-1	1	0	0
t010375	0	-1	0	0	2	1	0
t010376	1	0	-1	0	0	0	0
t010377	1	0	-1	0	0	0	0
t010378	0	0	0	-2	0	0	0
t010379	-1	1	0	0	0	0	-1
t010380	0	0	0	0	0	0	0
t010381	0	1	0	0	0	1	1
t010382	0	0	0	0	2	1	0
t010383	0	1	1	0	1	0	0
t010384	0	0	0	-2	1	0	0
t010385	0	0	0	-1	1	0	0
t010386	0	0	0	0	2	1	0
t010387	0	0	0	0	2	1	0
t010388	0	0	0	-1	0	0	0
t010389	0	0	0	-1	0	0	0
t010390	0	0	0	0	2	1	0
t010391	0	0	0	0	2	1	1
t010392	0	0	0	-2	2	0	0
t010393	0	0	0	0	1	1	1
t010394	0	0	0	0	0	0	0
t010395	0	0	1	0	0	0	0
t010396	0	0	0	-2	1	0	0
t010397	1	0	0	0	0	0	0
t010398	0	0	0	1	1	0	0
t010399	0	0	0	1	1	0	0
t010400	0	1	2	2	1	0	0
t010401	0	0	0	0	1	0	0
t010402	0	0	2	0	1	2	0
t010403	0	0	0	0	2	0	0
t010404	0	0	0	1	0	0	1
t010405	0	0	0	-1	0	0	0
t010406	0	-1	0	0	0	-1	1
t010407	0	0	-1	-1	1	0	0
t010408	0	0	0	0	1	0	0
t010409	2	0	1	-1	1	0	0
t010410	0	0	0	0	0	0	0
t010411	0	0	0	1	0	0	0
t010412	-1	0	1	0	4	1	1
t010413	1	0	0	0	1	0	0
t010414	0	0	0	0	2	0	0
t010415	0	0	1	-2	1	0	0
t010416	0	0	0	0	2	0	0
t010417	0	0	0	0	1	0	0
t010418	0	0	0	0	1	0	0
t010419	0	0	0	0	0	0	1
t010420	0	0	1	0	0	0	0
t010421	0	0	1	0	0	0	1
t010422	0	0	0	0	1	0	0
t010423	0	0	0	1	3	0	0
t010424	0	0	0	0	2	0	0
t010425	0	0	0	0	2	0	0
t010426	1	0	1	1	1	0	0
t010427	0	0	-1	0	1	0	0
t010428	0	0	-1	0	2	1	0
t010429	0	0	0	0	0	0	0
t010430	0	0	1	1	1	0	1
t010431	2	0	0	1	0	0	1
t010432	1	0	0	0	0	0	0
t010433	0	0	1	0	0	1	0
t010434	0	0	0	0	3	1	0
t010435	-2	0	1	0	5	0	1
t010436	0	0	0	0	1	0	0
t010437	1	0	0	0	1	1	0
t010438	1	0	0	0	2	1	0
t010439	0	0	0	0	1	1	0
t010440	0	0	0	0	1	1	0
t010441	0	0	2	1	3	1	0
t010442	1	0	0	-1	1	0	0
t010443	1	0	0	-2	1	0	0
t010444	0	0	0	0	0	0	0
t010445	0	0	0	0	2	1	0
t010446	0	0	0	0	2	1	0
t010447	1	0	0	0	0	0	-1
t010448	0	0	0	0	0	0	3
t010449	0	0	0	0	0	0	0
t010450	0	0	0	0	0	0	0
t010451	0	0	0	0	0	0	0
t010452	0	0	0	0	2	0	-1
t010453	0	0	0	-1	0	0	1
t010454	-1	0	0	-1	2	1	1
